Time, N1, N2, EGT1, EGT2, Fuel Level, Fuel Flow
2024-12-27-19:33:25.765, 40833.8, 40511.8, 1054.64, 1086.85, 19445.2, 44.8591
2024-12-27-19:33:25.770, 40833.8, 40511.8, 1054.64, 1086.85, 19445, 44.8591
2024-12-27-19:33:25.775, 40908.4, 40511.8, 1054.64, 1086.85, 19444.8, 44.8591
2024-12-27-19:33:25.780, 40908.4, 40511.8, 1054.64, 1086.85, 19444.5, 44.8591
2024-12-27-19:33:25.785, 40908.4, 40511.8, 1054.64, 1086.85, 19444.3, 44.8591
2024-12-27-19:33:25.790, 40908.4, 40511.8, 1054.64, 1086.85, 19444.1, 44.8591
2024-12-27-19:33:25.795, 40908.4, 40511.8, 1054.64, 1086.85, 19443.9, 44.8591
2024-12-27-19:33:25.800, 40908.4, 40511.8, 1054.64, 1086.85, 19443.6, 44.8591
2024-12-27-19:33:25.805, 40908.4, 40511.8, 1054.64, 1086.85, 19443.4, 44.8591
2024-12-27-19:33:25.811, 40908.4, 40511.8, 1054.64, 1086.85, 19443.2, 44.8591
2024-12-27-19:33:25.816, 40908.4, 40511.8, 1054.64, 1086.85, 19443, 44.8591
2024-12-27-19:33:25.821, 40908.4, 40511.8, 1054.64, 1086.85, 19442.7, 44.8591
2024-12-27-19:33:25.826, 40908.4, 40511.8, 1052.25, 1086.85, 19442.5, 44.8591
2024-12-27-19:33:25.831, 40908.4, 40511.8, 1052.25, 1086.85, 19442.3, 44.8591
2024-12-27-19:33:25.836, 40908.4, 40511.8, 1052.25, 1086.85, 19442.1, 44.8591
2024-12-27-19:33:25.841, 40908.4, 40511.8, 1052.25, 1086.85, 19441.8, 44.8591
2024-12-27-19:33:25.846, 40908.4, 40511.8, 1052.25, 1086.85, 19441.6, 44.8591
2024-12-27-19:33:25.851, 40908.4, 40511.8, 1052.25, 1086.85, 19441.4, 45.0386
2024-12-27-19:33:25.856, 40908.4, 40511.8, 1052.25, 1088.82, 19441.2, 45.0386
2024-12-27-19:33:25.861, 40908.4, 40511.8, 1052.25, 1088.82, 19440.9, 45.0386
2024-12-27-19:33:25.866, 40908.4, 40511.8, 1052.25, 1088.82, 19440.7, 45.0386
2024-12-27-19:33:25.871, 40908.4, 40511.8, 1052.25, 1088.82, 19440.5, 45.0386
2024-12-27-19:33:25.876, 40908.4, 40511.8, 1052.25, 1088.82, 19440.3, 45.0386
2024-12-27-19:33:25.881, 40908.4, 40511.8, 1052.25, 1088.82, 19440, 45.0386
2024-12-27-19:33:25.886, 40908.4, 40511.8, 1052.25, 1088.82, 19439.8, 45.0386
2024-12-27-19:33:25.891, 40908.4, 40511.8, 1052.25, 1088.82, 19439.6, 45.0386
2024-12-27-19:33:25.896, 40908.4, 40511.8, 1053.99, 1088.82, 19439.4, 45.0386
2024-12-27-19:33:25.901, 40908.4, 40511.8, 1053.99, 1088.82, 19439.1, 45.0386
2024-12-27-19:33:25.906, 40908.4, 40511.8, 1053.99, 1090.96, 19438.9, 45.0386
2024-12-27-19:33:25.911, 40908.4, 40511.8, 1053.99, 1090.96, 19438.7, 45.0386
2024-12-27-19:33:25.916, 40908.4, 40420.9, 1053.99, 1090.96, 19438.5, 45.0386
2024-12-27-19:33:25.921, 40908.4, 40420.9, 1053.99, 1090.96, 19438.2, 45.0386
2024-12-27-19:33:25.926, 40908.4, 40420.9, 1053.99, 1090.96, 19438, 45.0386
2024-12-27-19:33:25.931, 40908.4, 40420.9, 1053.99, 1090.96, 19437.8, 45.0386
2024-12-27-19:33:25.936, 40908.4, 40420.9, 1053.99, 1090.96, 19437.6, 45.0386
2024-12-27-19:33:25.941, 40908.4, 40420.9, 1053.99, 1093.15, 19437.3, 45.0386
2024-12-27-19:33:25.946, 40908.4, 40420.9, 1053.99, 1093.15, 19437.1, 45.0386
2024-12-27-19:33:25.951, 40908.4, 40420.9, 1053.99, 1093.15, 19436.9, 45.0386
2024-12-27-19:33:25.956, 40908.4, 40420.9, 1053.99, 1093.15, 19436.7, 45.0386
2024-12-27-19:33:25.961, 40908.4, 40420.9, 1053.99, 1093.15, 19436.4, 45.0386
2024-12-27-19:33:25.966, 40908.4, 40420.9, 1053.99, 1093.15, 19436.2, 45.0386
2024-12-27-19:33:25.971, 40908.4, 40420.9, 1053.99, 1093.15, 19436, 45.0386
2024-12-27-19:33:25.976, 40908.4, 40420.9, 1053.99, 1093.15, 19435.8, 45.0386
2024-12-27-19:33:25.981, 40908.4, 40420.9, 1053.99, 1093.15, 19435.5, 45.0386
2024-12-27-19:33:25.986, 40908.4, 40420.9, 1053.99, 1093.15, 19435.3, 45.0386
2024-12-27-19:33:25.991, 40908.4, 40420.9, 1053.99, 1091.19, 19435.1, 45.0386
2024-12-27-19:33:25.996, 40908.4, 40420.9, 1053.99, 1091.19, 19434.9, 45.0386
2024-12-27-19:33:26.001, 40908.4, 40420.9, 1053.99, 1091.19, 19434.6, 45.0386
2024-12-27-19:33:26.006, 40908.4, 40420.9, 1053.99, 1091.19, 19434.4, 45.0386
2024-12-27-19:33:26.011, 40908.4, 40420.9, 1053.99, 1091.19, 19434.2, 45.0386
2024-12-27-19:33:26.016, 40908.4, 40420.9, 1053.99, 1091.19, 19434, 45.0386
2024-12-27-19:33:26.021, 40908.4, 40420.9, 1053.99, 1089.55, 19433.7, 45.0386
2024-12-27-19:33:26.026, 40908.4, 40420.9, 1053.99, 1089.55, 19433.5, 45.0386
2024-12-27-19:33:26.031, 40908.4, 40420.9, 1053.99, 1089.55, 19433.3, 45.0386
2024-12-27-19:33:26.036, 40908.4, 40420.9, 1053.99, 1089.55, 19433.1, 45.0386
2024-12-27-19:33:26.041, 40908.4, 40420.9, 1053.99, 1089.55, 19432.8, 45.0386
2024-12-27-19:33:26.046, 40908.4, 40420.9, 1053.99, 1089.55, 19432.6, 45.0386
2024-12-27-19:33:26.051, 40908.4, 40420.9, 1053.99, 1089.55, 19432.4, 45.0386
2024-12-27-19:33:26.056, 40908.4, 40420.9, 1053.99, 1089.55, 19432.2, 45.0386
2024-12-27-19:33:26.061, 40908.4, 40420.9, 1053.99, 1089.55, 19431.9, 45.0386
2024-12-27-19:33:26.066, 40908.4, 40420.9, 1053.99, 1089.55, 19431.7, 45.0386
2024-12-27-19:33:26.071, 40908.4, 40420.9, 1053.99, 1089.55, 19431.5, 45.0386
2024-12-27-19:33:26.076, 40908.4, 40420.9, 1053.99, 1089.55, 19431.3, 45.0386
2024-12-27-19:33:26.081, 40908.4, 40420.9, 1053.99, 1089.55, 19431, 45.0386
2024-12-27-19:33:26.086, 40908.4, 40420.9, 1053.99, 1089.55, 19430.8, 45.0386
2024-12-27-19:33:26.091, 40908.4, 40420.9, 1053.99, 1089.55, 19430.6, 45.0386
2024-12-27-19:33:26.096, 40908.4, 40420.9, 1053.99, 1089.55, 19430.4, 45.0386
2024-12-27-19:33:26.101, 40908.4, 40420.9, 1053.99, 1089.55, 19430.1, 45.0386
2024-12-27-19:33:26.106, 40908.4, 40420.9, 1055.99, 1089.55, 19429.9, 45.0386
2024-12-27-19:33:26.111, 40908.4, 40420.9, 1055.99, 1089.55, 19429.7, 45.0386
2024-12-27-19:33:26.116, 40908.4, 40491.7, 1055.99, 1089.55, 19429.4, 45.0386
2024-12-27-19:33:26.121, 40908.4, 40491.7, 1055.99, 1089.55, 19429.2, 45.0386
2024-12-27-19:33:26.126, 40908.4, 40491.7, 1055.99, 1089.55, 19429, 45.0386
2024-12-27-19:33:26.131, 40908.4, 40491.7, 1055.99, 1089.55, 19428.8, 45.0386
2024-12-27-19:33:26.136, 40908.4, 40491.7, 1055.99, 1089.55, 19428.5, 45.0386
2024-12-27-19:33:26.141, 41006.5, 40491.7, 1055.99, 1089.55, 19428.3, 45.0386
2024-12-27-19:33:26.146, 41006.5, 40491.7, 1055.99, 1089.55, 19428.1, 45.0386
2024-12-27-19:33:26.151, 41006.5, 40491.7, 1055.99, 1089.55, 19427.9, 45.0386
2024-12-27-19:33:26.156, 41006.5, 40491.7, 1055.99, 1089.55, 19427.6, 45.0386
2024-12-27-19:33:26.161, 41006.5, 40491.7, 1055.99, 1089.55, 19427.4, 45.0386
2024-12-27-19:33:26.166, 41006.5, 40491.7, 1055.99, 1089.55, 19427.2, 45.0386
2024-12-27-19:33:26.171, 41006.5, 40491.7, 1055.99, 1089.55, 19427, 45.0386
2024-12-27-19:33:26.176, 41006.5, 40491.7, 1055.99, 1089.55, 19426.7, 45.0386
2024-12-27-19:33:26.181, 41006.5, 40491.7, 1055.99, 1089.55, 19426.5, 45.0386
2024-12-27-19:33:26.186, 41006.5, 40491.7, 1055.99, 1089.55, 19426.3, 45.0386
2024-12-27-19:33:26.191, 41006.5, 40491.7, 1055.99, 1089.55, 19426.1, 45.0386
2024-12-27-19:33:26.196, 41006.5, 40491.7, 1055.99, 1089.55, 19425.8, 45.0386
2024-12-27-19:33:26.201, 41006.5, 40491.7, 1055.99, 1089.55, 19425.6, 45.0386
2024-12-27-19:33:26.206, 41006.5, 40491.7, 1055.99, 1089.55, 19425.4, 45.0386
2024-12-27-19:33:26.211, 41006.5, 40491.7, 1055.99, 1089.55, 19425.2, 45.0386
2024-12-27-19:33:26.216, 41006.5, 40491.7, 1055.99, 1089.55, 19424.9, 45.0386
2024-12-27-19:33:26.221, 41006.5, 40491.7, 1055.99, 1089.55, 19424.7, 45.0386
2024-12-27-19:33:26.226, 41006.5, 40491.7, 1055.99, 1089.55, 19424.5, 45.0386
2024-12-27-19:33:26.231, 41006.5, 40491.7, 1055.99, 1089.55, 19424.3, 45.0386
2024-12-27-19:33:26.236, 41006.5, 40491.7, 1055.99, 1089.55, 19424, 45.0386
2024-12-27-19:33:26.241, 41006.5, 40491.7, 1055.99, 1089.55, 19423.8, 45.0386
2024-12-27-19:33:26.246, 41006.5, 40491.7, 1055.99, 1089.55, 19423.6, 45.0386
2024-12-27-19:33:26.251, 41006.5, 40491.7, 1055.99, 1089.55, 19423.4, 45.0386
2024-12-27-19:33:26.256, 41006.5, 40491.7, 1055.99, 1089.55, 19423.1, 45.0386
2024-12-27-19:33:26.261, 41006.5, 40491.7, 1055.99, 1089.55, 19422.9, 45.0386
2024-12-27-19:33:26.266, 41006.5, 40491.7, 1055.99, 1091.77, 19422.7, 45.0386
2024-12-27-19:33:26.271, 41006.5, 40491.7, 1055.99, 1091.77, 19422.5, 45.0386
2024-12-27-19:33:26.276, 41006.5, 40491.7, 1055.99, 1091.77, 19422.2, 45.0386
2024-12-27-19:33:26.285, 42564.7, 41932.3, 1093.76, 1136.74, 19422.2, 0
2024-12-27-19:33:26.290, 42467.6, 41835.3, 1090.66, 1133.63, 19422.2, 0
2024-12-27-19:33:26.295, 42371, 41738.7, 1087.57, 1130.54, 19422.2, 0
2024-12-27-19:33:26.300, 42274.8, 41642.5, 1084.49, 1127.46, 19422.2, 0
2024-12-27-19:33:26.305, 42179, 41546.7, 1081.42, 1124.4, 19422.2, 0
2024-12-27-19:33:26.310, 42083.7, 41451.3, 1078.37, 1121.35, 19422.2, 0
2024-12-27-19:33:26.315, 41988.7, 41356.4, 1075.33, 1118.31, 19422.2, 0
2024-12-27-19:33:26.320, 41894.2, 41261.9, 1072.31, 1115.28, 19422.2, 0
2024-12-27-19:33:26.325, 41800.1, 41167.7, 1069.3, 1112.27, 19422.2, 0
2024-12-27-19:33:26.330, 41706.4, 41074, 1066.3, 1109.27, 19422.2, 0
2024-12-27-19:33:26.335, 41613.1, 40980.7, 1063.31, 1106.29, 19422.2, 0
2024-12-27-19:33:26.341, 41520.2, 40887.8, 1060.34, 1103.31, 19422.2, 0
2024-12-27-19:33:26.345, 41427.7, 40795.3, 1057.38, 1100.35, 19422.2, 0
2024-12-27-19:33:26.350, 41335.5, 40703.2, 1054.43, 1097.41, 19422.2, 0
2024-12-27-19:33:26.355, 41243.8, 40611.5, 1051.5, 1094.47, 19422.2, 0
2024-12-27-19:33:26.360, 41152.5, 40520.1, 1048.57, 1091.55, 19422.2, 0
2024-12-27-19:33:26.365, 41061.5, 40429.1, 1045.66, 1088.64, 19422.2, 0
2024-12-27-19:33:26.370, 40970.9, 40338.6, 1042.76, 1085.74, 19422.2, 0
2024-12-27-19:33:26.375, 40880.7, 40248.4, 1039.88, 1082.85, 19422.2, 0
2024-12-27-19:33:26.380, 40790.9, 40158.5, 1037, 1079.98, 19422.2, 0
2024-12-27-19:33:26.385, 40701.4, 40069.1, 1034.14, 1077.11, 19422.2, 0
2024-12-27-19:33:26.390, 40612.3, 39980, 1031.29, 1074.26, 19422.2, 0
2024-12-27-19:33:26.395, 40523.6, 39891.2, 1028.45, 1071.42, 19422.2, 0
2024-12-27-19:33:26.400, 40435.2, 39802.9, 1025.62, 1068.59, 19422.2, 0
2024-12-27-19:33:26.405, 40347.2, 39714.8, 1022.8, 1065.78, 19422.2, 0
2024-12-27-19:33:26.410, 40259.5, 39627.2, 1020, 1062.97, 19422.2, 0
2024-12-27-19:33:26.416, 40172.2, 39539.9, 1017.21, 1060.18, 19422.2, 0
2024-12-27-19:33:26.420, 40085.3, 39452.9, 1014.42, 1057.4, 19422.2, 0
2024-12-27-19:33:26.425, 39998.7, 39366.3, 1011.65, 1054.63, 19422.2, 0
2024-12-27-19:33:26.430, 39912.4, 39280.1, 1008.89, 1051.86, 19422.2, 0
2024-12-27-19:33:26.435, 39826.5, 39194.1, 1006.14, 1049.12, 19422.2, 0
2024-12-27-19:33:26.440, 39740.9, 39108.5, 1003.4, 1046.38, 19422.2, 0
2024-12-27-19:33:26.445, 39655.7, 39023.3, 1000.67, 1043.65, 19422.2, 0
2024-12-27-19:33:26.450, 39570.7, 38938.4, 997.957, 1040.93, 19422.2, 0
2024-12-27-19:33:26.455, 39486.2, 38853.8, 995.251, 1038.22, 19422.2, 0
2024-12-27-19:33:26.460, 39401.9, 38769.5, 992.555, 1035.53, 19422.2, 0
2024-12-27-19:33:26.466, 39318, 38685.6, 989.869, 1032.84, 19422.2, 0
2024-12-27-19:33:26.471, 39234.4, 38602, 987.193, 1030.17, 19422.2, 0
2024-12-27-19:33:26.475, 39151.1, 38518.7, 984.528, 1027.5, 19422.2, 0
2024-12-27-19:33:26.480, 39068.1, 38435.7, 981.873, 1024.85, 19422.2, 0
2024-12-27-19:33:26.486, 38985.5, 38353.1, 979.228, 1022.2, 19422.2, 0
2024-12-27-19:33:26.491, 38903.1, 38270.8, 976.593, 1019.57, 19422.2, 0
2024-12-27-19:33:26.496, 38821.1, 38188.7, 973.969, 1016.94, 19422.2, 0
2024-12-27-19:33:26.500, 38739.4, 38107, 971.353, 1014.33, 19422.2, 0
2024-12-27-19:33:26.505, 38657.9, 38025.6, 968.748, 1011.72, 19422.2, 0
2024-12-27-19:33:26.510, 38576.8, 37944.5, 966.153, 1009.13, 19422.2, 0
2024-12-27-19:33:26.515, 38496, 37863.7, 963.567, 1006.54, 19422.2, 0
2024-12-27-19:33:26.521, 38415.5, 37783.2, 960.991, 1003.96, 19422.2, 0
2024-12-27-19:33:26.526, 38335.3, 37703, 958.424, 1001.4, 19422.2, 0
2024-12-27-19:33:26.530, 38255.4, 37623, 955.867, 998.841, 19422.2, 0
2024-12-27-19:33:26.535, 38175.8, 37543.4, 953.319, 996.293, 19422.2, 0
2024-12-27-19:33:26.541, 38096.4, 37464.1, 950.78, 993.754, 19422.2, 0
2024-12-27-19:33:26.545, 38017.4, 37385, 948.251, 991.225, 19422.2, 0
2024-12-27-19:33:26.550, 37938.6, 37306.3, 945.731, 988.704, 19422.2, 0
2024-12-27-19:33:26.555, 37860.2, 37227.8, 943.219, 986.193, 19422.2, 0
2024-12-27-19:33:26.560, 37782, 37149.6, 940.717, 983.691, 19422.2, 0
2024-12-27-19:33:26.565, 37704.1, 37071.7, 938.224, 981.198, 19422.2, 0
2024-12-27-19:33:26.570, 37626.4, 36994.1, 935.74, 978.714, 19422.2, 0
2024-12-27-19:33:26.576, 37549.2, 36916.8, 933.267, 976.241, 19422.2, 0
2024-12-27-19:33:26.581, 37472.1, 36839.8, 930.802, 973.776, 19422.2, 0
2024-12-27-19:33:26.586, 37395.4, 36763, 928.346, 971.32, 19422.2, 0
2024-12-27-19:33:26.591, 37318.9, 36686.5, 925.898, 968.872, 19422.2, 0
2024-12-27-19:33:26.596, 37242.7, 36610.3, 923.46, 966.434, 19422.2, 0
2024-12-27-19:33:26.601, 37166.7, 36534.4, 921.029, 964.003, 19422.2, 0
2024-12-27-19:33:26.606, 37091.1, 36458.7, 918.608, 961.581, 19422.2, 0
2024-12-27-19:33:26.611, 37015.6, 36383.3, 916.194, 959.168, 19422.2, 0
2024-12-27-19:33:26.616, 36940.5, 36308.1, 913.789, 956.763, 19422.2, 0
2024-12-27-19:33:26.621, 36865.6, 36233.2, 911.392, 954.366, 19422.2, 0
2024-12-27-19:33:26.626, 36790.9, 36158.6, 909.004, 951.978, 19422.2, 0
2024-12-27-19:33:26.631, 36716.6, 36084.2, 906.624, 949.597, 19422.2, 0
2024-12-27-19:33:26.637, 36642.4, 36010.1, 904.251, 947.225, 19422.2, 0
2024-12-27-19:33:26.641, 36568.5, 35936.2, 901.887, 944.861, 19422.2, 0
2024-12-27-19:33:26.646, 36494.9, 35862.6, 899.531, 942.505, 19422.2, 0
2024-12-27-19:33:26.651, 36421.5, 35789.2, 897.183, 940.157, 19422.2, 0
2024-12-27-19:33:26.656, 36348.4, 35716, 894.843, 937.817, 19422.2, 0
2024-12-27-19:33:26.661, 36275.5, 35643.2, 892.51, 935.484, 19422.2, 0
2024-12-27-19:33:26.666, 36202.9, 35570.5, 890.186, 933.16, 19422.2, 0
2024-12-27-19:33:26.671, 36130.5, 35498.1, 887.869, 930.843, 19422.2, 0
2024-12-27-19:33:26.676, 36058.3, 35426, 885.56, 928.534, 19422.2, 0
2024-12-27-19:33:26.681, 35986.4, 35354, 883.258, 926.232, 19422.2, 0
2024-12-27-19:33:26.686, 35914.7, 35282.3, 880.964, 923.938, 19422.2, 0
2024-12-27-19:33:26.691, 35843.3, 35210.9, 878.678, 921.652, 19422.2, 0
2024-12-27-19:33:26.696, 35772, 35139.7, 876.399, 919.373, 19422.2, 0
2024-12-27-19:33:26.701, 35701.1, 35068.7, 874.128, 917.102, 19422.2, 0
2024-12-27-19:33:26.706, 35630.3, 34998, 871.864, 914.838, 19422.2, 0
2024-12-27-19:33:26.711, 35559.8, 34927.4, 869.607, 912.581, 19422.2, 0
2024-12-27-19:33:26.716, 35489.5, 34857.1, 867.358, 910.332, 19422.2, 0
2024-12-27-19:33:26.721, 35419.4, 34787.1, 865.116, 908.09, 19422.2, 0
2024-12-27-19:33:26.726, 35349.6, 34717.2, 862.881, 905.855, 19422.2, 0
2024-12-27-19:33:26.731, 35280, 34647.6, 860.653, 903.627, 19422.2, 0
2024-12-27-19:33:26.736, 35210.6, 34578.2, 858.432, 901.406, 19422.2, 0
2024-12-27-19:33:26.742, 35141.4, 34509.1, 856.219, 899.193, 19422.2, 0
2024-12-27-19:33:26.746, 35072.5, 34440.1, 854.012, 896.986, 19422.2, 0
2024-12-27-19:33:26.751, 35003.7, 34371.4, 851.813, 894.787, 19422.2, 0
2024-12-27-19:33:26.756, 34935.2, 34302.8, 849.62, 892.594, 19422.2, 0
2024-12-27-19:33:26.761, 34866.9, 34234.5, 847.435, 890.409, 19422.2, 0
2024-12-27-19:33:26.766, 34798.8, 34166.5, 845.256, 888.23, 19422.2, 0
2024-12-27-19:33:26.771, 34730.9, 34098.6, 843.084, 886.058, 19422.2, 0
2024-12-27-19:33:26.776, 34663.3, 34030.9, 840.919, 883.893, 19422.2, 0
2024-12-27-19:33:26.781, 34595.8, 33963.5, 838.76, 881.734, 19422.2, 0
2024-12-27-19:33:26.786, 34528.6, 33896.2, 836.608, 879.582, 19422.2, 0
2024-12-27-19:33:26.791, 34461.5, 33829.2, 834.463, 877.437, 19422.2, 0
2024-12-27-19:33:26.796, 34394.7, 33762.4, 832.325, 875.298, 19422.2, 0
2024-12-27-19:33:26.801, 34328.1, 33695.7, 830.193, 873.166, 19422.2, 0
2024-12-27-19:33:26.806, 34261.7, 33629.3, 828.067, 871.041, 19422.2, 0
2024-12-27-19:33:26.811, 34195.4, 33563.1, 825.948, 868.922, 19422.2, 0
2024-12-27-19:33:26.816, 34129.4, 33497.1, 823.835, 866.809, 19422.2, 0
2024-12-27-19:33:26.821, 34063.6, 33431.3, 821.729, 864.703, 19422.2, 0
2024-12-27-19:33:26.826, 33998, 33365.6, 819.63, 862.603, 19422.2, 0
2024-12-27-19:33:26.831, 33932.6, 33300.2, 817.536, 860.51, 19422.2, 0
2024-12-27-19:33:26.836, 33867.3, 33235, 815.449, 858.423, 19422.2, 0
2024-12-27-19:33:26.841, 33802.3, 33170, 813.368, 856.342, 19422.2, 0
2024-12-27-19:33:26.846, 33737.5, 33105.1, 811.293, 854.267, 19422.2, 0
2024-12-27-19:33:26.851, 33672.8, 33040.5, 809.225, 852.199, 19422.2, 0
2024-12-27-19:33:26.856, 33608.4, 32976, 807.162, 850.136, 19422.2, 0
2024-12-27-19:33:26.861, 33544.1, 32911.8, 805.106, 848.08, 19422.2, 0
2024-12-27-19:33:26.866, 33480.1, 32847.7, 803.056, 846.03, 19422.2, 0
2024-12-27-19:33:26.873, 33416.2, 32783.8, 801.011, 843.985, 19422.2, 0
2024-12-27-19:33:26.876, 33352.5, 32720.1, 798.973, 841.947, 19422.2, 0
2024-12-27-19:33:26.881, 33289, 32656.6, 796.941, 839.915, 19422.2, 0
2024-12-27-19:33:26.886, 33225.7, 32593.3, 794.915, 837.889, 19422.2, 0
2024-12-27-19:33:26.891, 33162.5, 32530.2, 792.894, 835.868, 19422.2, 0
2024-12-27-19:33:26.896, 33099.6, 32467.2, 790.88, 833.854, 19422.2, 0
2024-12-27-19:33:26.902, 33036.8, 32404.4, 788.871, 831.845, 19422.2, 0
2024-12-27-19:33:26.906, 32974.2, 32341.8, 786.868, 829.842, 19422.2, 0
2024-12-27-19:33:26.911, 32911.8, 32279.4, 784.871, 827.845, 19422.2, 0
2024-12-27-19:33:26.916, 32849.5, 32217.2, 782.879, 825.853, 19422.2, 0
2024-12-27-19:33:26.921, 32787.5, 32155.1, 780.894, 823.867, 19422.2, 0
2024-12-27-19:33:26.926, 32725.6, 32093.3, 778.913, 821.887, 19422.2, 0
2024-12-27-19:33:26.931, 32663.9, 32031.5, 776.939, 819.913, 19422.2, 0
2024-12-27-19:33:26.937, 32602.4, 31970, 774.97, 817.944, 19422.2, 0
2024-12-27-19:33:26.941, 32541, 31908.7, 773.007, 815.98, 19422.2, 0
2024-12-27-19:33:26.946, 32479.8, 31847.5, 771.049, 814.023, 19422.2, 0
2024-12-27-19:33:26.951, 32418.8, 31786.5, 769.096, 812.07, 19422.2, 0
2024-12-27-19:33:26.956, 32358, 31725.6, 767.15, 810.124, 19422.2, 0
2024-12-27-19:33:26.961, 32297.3, 31665, 765.208, 808.182, 19422.2, 0
2024-12-27-19:33:26.966, 32236.8, 31604.5, 763.272, 806.246, 19422.2, 0
2024-12-27-19:33:26.971, 32176.5, 31544.1, 761.342, 804.316, 19422.2, 0
2024-12-27-19:33:26.976, 32116.3, 31484, 759.416, 802.39, 19422.2, 0
2024-12-27-19:33:26.981, 32056.3, 31424, 757.496, 800.47, 19422.2, 0
2024-12-27-19:33:26.986, 31996.5, 31364.1, 755.582, 798.556, 19422.2, 0
2024-12-27-19:33:26.991, 31936.8, 31304.5, 753.672, 796.646, 19422.2, 0
2024-12-27-19:33:26.996, 31877.3, 31245, 751.768, 794.742, 19422.2, 0
2024-12-27-19:33:27.001, 31818, 31185.6, 749.869, 792.843, 19422.2, 0
2024-12-27-19:33:27.006, 31758.8, 31126.4, 747.975, 790.949, 19422.2, 0
2024-12-27-19:33:27.011, 31699.8, 31067.4, 746.087, 789.061, 19422.2, 0
2024-12-27-19:33:27.016, 31640.9, 31008.6, 744.203, 787.177, 19422.2, 0
2024-12-27-19:33:27.021, 31582.2, 30949.9, 742.325, 785.299, 19422.2, 0
2024-12-27-19:33:27.027, 31523.7, 30891.3, 740.452, 783.425, 19422.2, 0
2024-12-27-19:33:27.031, 31465.3, 30832.9, 738.583, 781.557, 19422.2, 0
2024-12-27-19:33:27.037, 31407.1, 30774.7, 736.72, 779.694, 19422.2, 0
2024-12-27-19:33:27.041, 31349, 30716.6, 734.862, 777.835, 19422.2, 0
2024-12-27-19:33:27.046, 31291.1, 30658.7, 733.008, 775.982, 19422.2, 0
2024-12-27-19:33:27.051, 31233.3, 30601, 731.16, 774.134, 19422.2, 0
2024-12-27-19:33:27.056, 31175.7, 30543.3, 729.316, 772.29, 19422.2, 0
2024-12-27-19:33:27.062, 31118.2, 30485.9, 727.478, 770.451, 19422.2, 0
2024-12-27-19:33:27.066, 31060.9, 30428.6, 725.644, 768.618, 19422.2, 0
2024-12-27-19:33:27.071, 31003.8, 30371.4, 723.815, 766.789, 19422.2, 0
2024-12-27-19:33:27.076, 30946.8, 30314.4, 721.991, 764.964, 19422.2, 0
2024-12-27-19:33:27.081, 30889.9, 30257.6, 720.171, 763.145, 19422.2, 0
2024-12-27-19:33:27.086, 30833.2, 30200.8, 718.356, 761.33, 19422.2, 0
2024-12-27-19:33:27.091, 30776.6, 30144.3, 716.547, 759.52, 19422.2, 0
2024-12-27-19:33:27.097, 30720.2, 30087.9, 714.741, 757.715, 19422.2, 0
2024-12-27-19:33:27.101, 30664, 30031.6, 712.941, 755.915, 19422.2, 0
2024-12-27-19:33:27.106, 30607.8, 29975.5, 711.145, 754.119, 19422.2, 0
2024-12-27-19:33:27.112, 30551.9, 29919.5, 709.354, 752.327, 19422.2, 0
2024-12-27-19:33:27.116, 30496, 29863.7, 707.567, 750.541, 19422.2, 0
2024-12-27-19:33:27.121, 30440.3, 29808, 705.785, 748.759, 19422.2, 0
2024-12-27-19:33:27.126, 30384.8, 29752.4, 704.007, 746.981, 19422.2, 0
2024-12-27-19:33:27.131, 30329.4, 29697, 702.234, 745.208, 19422.2, 0
2024-12-27-19:33:27.137, 30274.1, 29641.8, 700.466, 743.44, 19422.2, 0
2024-12-27-19:33:27.141, 30219, 29586.6, 698.702, 741.676, 19422.2, 0
2024-12-27-19:33:27.146, 30164, 29531.7, 696.942, 739.916, 19422.2, 0
2024-12-27-19:33:27.152, 30109.2, 29476.8, 695.187, 738.161, 19422.2, 0
2024-12-27-19:33:27.156, 30054.5, 29422.1, 693.437, 736.411, 19422.2, 0
2024-12-27-19:33:27.161, 29999.9, 29367.5, 691.69, 734.664, 19422.2, 0
2024-12-27-19:33:27.166, 29945.5, 29313.1, 689.949, 732.922, 19422.2, 0
2024-12-27-19:33:27.171, 29891.2, 29258.8, 688.211, 731.185, 19422.2, 0
2024-12-27-19:33:27.176, 29837, 29204.6, 686.478, 729.452, 19422.2, 0
2024-12-27-19:33:27.181, 29783, 29150.6, 684.749, 727.723, 19422.2, 0
2024-12-27-19:33:27.187, 29729.1, 29096.7, 683.024, 725.998, 19422.2, 0
2024-12-27-19:33:27.191, 29675.3, 29043, 681.304, 724.278, 19422.2, 0
2024-12-27-19:33:27.196, 29621.7, 28989.3, 679.588, 722.562, 19422.2, 0
2024-12-27-19:33:27.201, 29568.2, 28935.8, 677.876, 720.85, 19422.2, 0
2024-12-27-19:33:27.206, 29514.8, 28882.5, 676.169, 719.142, 19422.2, 0
2024-12-27-19:33:27.212, 29461.6, 28829.2, 674.465, 717.439, 19422.2, 0
2024-12-27-19:33:27.217, 29408.5, 28776.1, 672.766, 715.74, 19422.2, 0
2024-12-27-19:33:27.222, 29355.5, 28723.2, 671.071, 714.045, 19422.2, 0
2024-12-27-19:33:27.227, 29302.7, 28670.3, 669.38, 712.354, 19422.2, 0
2024-12-27-19:33:27.232, 29250, 28617.6, 667.693, 710.667, 19422.2, 0
